"region","admin1","admin2","period","source","indID","value","is_number","dsID"
"GNQ","Mamou",NA,"2009",NA,"CHD.B.FOS.05.T6",28.5,1,"wfp-vam"
"GNQ","N'Zerekore",NA,"2009",NA,"CHD.B.FOS.05.T6",35.8,1,"wfp-vam"
"GNQ",NA,NA,"2009",NA,"CHD.B.FOS.05.T6",23.7,1,"wfp-vam"
"HTI","Nord-Ouest",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",30.5,1,"wfp-vam"
"HTI","Nord",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",25.7,1,"wfp-vam"
"HTI","Nord-Est",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",27,1,"wfp-vam"
"HTI","Artibonite",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",20,1,"wfp-vam"
"HTI","Centre",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",15.4,1,"wfp-vam"
"HTI","Ouest",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",16.2,1,"wfp-vam"
"HTI","Grande-Anse",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",25.4,1,"wfp-vam"
"HTI","Nippes",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",7.9,1,"wfp-vam"
"HTI","Sud",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",12,1,"wfp-vam"
"HTI","Sud-Est",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",14.7,1,"wfp-vam"
"HTI",NA,NA,"2007","http://nada.vam.wfp.org/index.php/catalog/18","CHD.B.FOS.05.T6",19.1,1,"wfp-vam"
"LAO","Phongsaly",NA,"2006",NA,"CHD.B.FOS.05.T6",14,1,"wfp-vam"
"LAO","Luangnamtha",NA,"2006",NA,"CHD.B.FOS.05.T6",15,1,"wfp-vam"
"LAO","Oudomxay",NA,"2006",NA,"CHD.B.FOS.05.T6",15,1,"wfp-vam"
"LAO","Luangprabang",NA,"2006",NA,"CHD.B.FOS.05.T6",14,1,"wfp-vam"
"LAO","Huapanh",NA,"2006",NA,"CHD.B.FOS.05.T6",19,1,"wfp-vam"
"LAO","Bokeo",NA,"2006",NA,"CHD.B.FOS.05.T6",30,1,"wfp-vam"
"LAO","Xayabury",NA,"2006",NA,"CHD.B.FOS.05.T6",9,1,"wfp-vam"
"LAO","Xiengkhuang",NA,"2006",NA,"CHD.B.FOS.05.T6",22,1,"wfp-vam"
"LAO","Vientiane",NA,"2006",NA,"CHD.B.FOS.05.T6",4,1,"wfp-vam"
"LAO","Bolikhamxay",NA,"2006",NA,"CHD.B.FOS.05.T6",3,1,"wfp-vam"
"LAO","Khammouane",NA,"2006",NA,"CHD.B.FOS.05.T6",9,1,"wfp-vam"
"LAO","Savannakhet",NA,"2006",NA,"CHD.B.FOS.05.T6",3,1,"wfp-vam"
"LAO","Saravane",NA,"2006",NA,"CHD.B.FOS.05.T6",26,1,"wfp-vam"
"LAO","Sekong",NA,"2006",NA,"CHD.B.FOS.05.T6",14,1,"wfp-vam"
"LAO","Champassak",NA,"2006",NA,"CHD.B.FOS.05.T6",1,1,"wfp-vam"
"LAO","Attapeu",NA,"2006",NA,"CHD.B.FOS.05.T6",8,1,"wfp-vam"
"LAO",NA,NA,"2006",NA,"CHD.B.FOS.05.T6",11,1,"wfp-vam"
"MDG",NA,NA,"2010","http://nada.vam.wfp.org/index.php/catalog/4","CHD.B.FOS.05.T6",41.2,1,"wfp-vam"
"MOZ","Cabo Delgado",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",17,1,"wfp-vam"
"MOZ","Gaza",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",35,1,"wfp-vam"
"MOZ","Inhambane",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",34,1,"wfp-vam"
"MOZ","Manica",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",28,1,"wfp-vam"
"MOZ","Maputo",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",12,1,"wfp-vam"
"MOZ","Nampula",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",12,1,"wfp-vam"
"MOZ","Niassa",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",28,1,"wfp-vam"
"MOZ","Sofala",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",20,1,"wfp-vam"
"MOZ","Tete",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",23,1,"wfp-vam"
"MOZ","Zambezia",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",14,1,"wfp-vam"
"MOZ",NA,NA,"2009","http://nada.vam.wfp.org/index.php/catalog/26","CHD.B.FOS.05.T6",18.3,1,"wfp-vam"
"RWA","Nyanza",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",9.6,1,"wfp-vam"
"RWA","Gisagara",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",12.6,1,"wfp-vam"
"RWA","Nyaruguru-Nyamagabe",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",22.9,1,"wfp-vam"
"RWA","Huye",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",15.5,1,"wfp-vam"
"RWA","Ruhango-Muhanga-Kamonyi",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",17.1,1,"wfp-vam"
"RWA","Karongi-Rutsiro",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",22.9,1,"wfp-vam"
"RWA","Rubavu",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",14,1,"wfp-vam"
"RWA","Nyabihu",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",28.5,1,"wfp-vam"
"RWA","Ngororero",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",25.3,1,"wfp-vam"
"RWA","Rusizi-Nyamasheke",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",28.1,1,"wfp-vam"
"RWA","Gakenke",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",12.4,1,"wfp-vam"
"RWA","Musanze-Burera",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",17.7,1,"wfp-vam"
"RWA","Rurindo-Gicumbi",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",12.1,1,"wfp-vam"
"RWA","Nyagatare-Gatsibo-Kayonza",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",9.6,1,"wfp-vam"
"RWA","Kirehe-Ngoma-Rwamagana",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",11.9,1,"wfp-vam"
"RWA","Bugesera",NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",17.9,1,"wfp-vam"
"RWA",NA,NA,"2009","http://nada.vam.wfp.org/index.php/catalog/39","CHD.B.FOS.05.T6",17.3,1,"wfp-vam"
"RWA","Kigali",NA,"2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",3,1,"wfp-vam"
"RWA","South",NA,"2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",18,1,"wfp-vam"
"RWA","West",NA,"2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",29,1,"wfp-vam"
"RWA","North ",NA,"2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",16,1,"wfp-vam"
"RWA","East",NA,"2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",13,1,"wfp-vam"
"RWA","Kigali","Nyarugenge","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",2,1,"wfp-vam"
"RWA","Kigali","Gasabo","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",4,1,"wfp-vam"
"RWA","Kigali","Kicukiro","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",4,1,"wfp-vam"
"RWA","South","Nyanza","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",21,1,"wfp-vam"
"RWA","South","Gisagara","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",16,1,"wfp-vam"
"RWA","South","Nyaruguru","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",15,1,"wfp-vam"
"RWA","South","Huye","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",8,1,"wfp-vam"
"RWA","South","Nyamagabe","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",26,1,"wfp-vam"
"RWA","South","Ruhango","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",18,1,"wfp-vam"
"RWA","South","Muhanga","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",23,1,"wfp-vam"
"RWA","South","Kamonyi","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",13,1,"wfp-vam"
"RWA","West","Karongi","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",25,1,"wfp-vam"
"RWA","West","Rutsiro","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",39,1,"wfp-vam"
"RWA","West","Rubavu","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",22,1,"wfp-vam"
"RWA","West","Nyabihu","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",13,1,"wfp-vam"
"RWA","West","Ngororero","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",35,1,"wfp-vam"
"RWA","West","Rusizi","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",41,1,"wfp-vam"
"RWA","West","Nyamasheke","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",30,1,"wfp-vam"
"RWA","North","Rulindo","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",23,1,"wfp-vam"
"RWA","North","Gakenke","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",22,1,"wfp-vam"
"RWA","North","Musanze","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",9,1,"wfp-vam"
"RWA","North","Burera","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",19,1,"wfp-vam"
"RWA","North","Gicumbi","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",12,1,"wfp-vam"
"RWA","East","Rwamagana","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",7,1,"wfp-vam"
"RWA","East","Nyagatare","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",2,1,"wfp-vam"
"RWA","East","Gatsibo","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",24,1,"wfp-vam"
"RWA","East","Kayonza","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",9,1,"wfp-vam"
"RWA","East","Kirehe","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",11,1,"wfp-vam"
"RWA","East","Ngoma","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",10,1,"wfp-vam"
"RWA","East","Bugesera","2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",23,1,"wfp-vam"
"RWA",NA,NA,"2012","http://nada.vam.wfp.org/index.php/catalog/47","CHD.B.FOS.05.T6",17,1,"wfp-vam"
"STP","Me-Zochi",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",13,1,"wfp-vam"
"STP","Caue",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",13,1,"wfp-vam"
"STP","Agua grande",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",12.4,1,"wfp-vam"
"STP","R.A. Principe",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",15.4,1,"wfp-vam"
"STP","Lemba",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",12,1,"wfp-vam"
"STP","Cantagalo",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",11.8,1,"wfp-vam"
"STP","Lobata",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",10.9,1,"wfp-vam"
"STP",NA,NA,"2007","http://nada.vam.wfp.org/index.php/catalog/23","CHD.B.FOS.05.T6",12.6,1,"wfp-vam"
"SLE","Kailahun",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",17.3,1,"wfp-vam"
"SLE","Kenema",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",31.9,1,"wfp-vam"
"SLE","Kono",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",39.7,1,"wfp-vam"
"SLE","Bombali",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",23.4,1,"wfp-vam"
"SLE","Kambia",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",66.7,1,"wfp-vam"
"SLE","Koinadugu",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",52.3,1,"wfp-vam"
"SLE","Port Loko",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",65.6,1,"wfp-vam"
"SLE","Tonkolili",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",51.6,1,"wfp-vam"
"SLE","Bo",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",31.1,1,"wfp-vam"
"SLE","Bonthe",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",21.6,1,"wfp-vam"
"SLE","Moyamba",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",58,1,"wfp-vam"
"SLE","Pujehun",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",73.1,1,"wfp-vam"
"SLE","Western Area Rural",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",20.7,1,"wfp-vam"
"SLE","Western Area Urban",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",16.7,1,"wfp-vam"
"SLE","Western Area Slum",NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",34.3,1,"wfp-vam"
"SLE",NA,NA,"2010","http://nada.vam.wfp.org/index.php/catalog/24","CHD.B.FOS.05.T6",38.5,1,"wfp-vam"
"SLE","Bo",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",23.7,1,"wfp-vam"
"SLE","Bomabali",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",26,1,"wfp-vam"
"SLE","Bonthe",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",47.7,1,"wfp-vam"
"SLE","Kailahun",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",23.9,1,"wfp-vam"
"SLE","Kambia",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",21.5,1,"wfp-vam"
"SLE","Kenema",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",21.8,1,"wfp-vam"
"SLE","Koinadugu",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",11.5,1,"wfp-vam"
"SLE","Kono",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",14.9,1,"wfp-vam"
"SLE","Moyamba",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",30,1,"wfp-vam"
"SLE","Port Loko",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",35.6,1,"wfp-vam"
"SLE","Pujehun",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",30,1,"wfp-vam"
"SLE","Tonkolili",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",23.9,1,"wfp-vam"
"SLE","Western Area Rural",NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",37.6,1,"wfp-vam"
"SLE",NA,NA,"2007","http://nada.vam.wfp.org/index.php/catalog/33","CHD.B.FOS.05.T6",26.8,1,"wfp-vam"
"TZA","Arusha",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",25,1,"wfp-vam"
"TZA","Dar es Salaam",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",5.3,1,"wfp-vam"
"TZA","Dodoma",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",37.8,1,"wfp-vam"
"TZA","Iringa",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",13.1,1,"wfp-vam"
"TZA","Kagera",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",10.6,1,"wfp-vam"
"TZA","Kigoma",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",10.6,1,"wfp-vam"
"TZA","Kilimanjaro",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",11.6,1,"wfp-vam"
"TZA","Lindi",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",25.7,1,"wfp-vam"
"TZA","Manyara",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",42.9,1,"wfp-vam"
"TZA","Mara",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",18.5,1,"wfp-vam"
"TZA","Mbeya",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",5.6,1,"wfp-vam"
"TZA","Morogoro",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",33.8,1,"wfp-vam"
"TZA","Mtwara",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",28.5,1,"wfp-vam"
"TZA","Mwanza",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",16.8,1,"wfp-vam"
"TZA","Pwani",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",21.7,1,"wfp-vam"
"TZA","Rukwa",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",9.6,1,"wfp-vam"
"TZA","Ruvuma",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",25.1,1,"wfp-vam"
"TZA","Shinyanga",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",13.4,1,"wfp-vam"
"TZA","Singida",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",25.5,1,"wfp-vam"
"TZA","Tabora",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",11,1,"wfp-vam"
"TZA","Tanga",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",8.9,1,"wfp-vam"
"TZA",NA,NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/2","CHD.B.FOS.05.T6",18.9,1,"wfp-vam"
"TZA","Singida",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",27,1,"wfp-vam"
"TZA","Tabora",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",26.2,1,"wfp-vam"
"TZA","Dodoma",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",26.2,1,"wfp-vam"
"TZA","Kagera",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",29.4,1,"wfp-vam"
"TZA","Manyara",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",27,1,"wfp-vam"
"TZA","Mwanza",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",35.7,1,"wfp-vam"
"TZA","Mtwara",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",41.3,1,"wfp-vam"
"TZA","Kigoma",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",32.5,1,"wfp-vam"
"TZA","Ruvuma",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",21.4,1,"wfp-vam"
"TZA","Iringa",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",37.3,1,"wfp-vam"
"TZA","Morogoro",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",17.5,1,"wfp-vam"
"TZA","Lindi",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",31.7,1,"wfp-vam"
"TZA","Arusha",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",27,1,"wfp-vam"
"TZA","Mara",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",31,1,"wfp-vam"
"TZA","Rukwa",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",24.8,1,"wfp-vam"
"TZA","Tanga",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",20.6,1,"wfp-vam"
"TZA","Zanzibar/Pemba",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",23,1,"wfp-vam"
"TZA","Dar es Salaam",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",38.9,1,"wfp-vam"
"TZA","Shinyanga",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",23.8,1,"wfp-vam"
"TZA","Kilimanjaro",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",12.7,1,"wfp-vam"
"TZA","Pwani",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",27,1,"wfp-vam"
"TZA","Mbeya",NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",11.1,1,"wfp-vam"
"TZA",NA,NA,"2005-2006","http://nada.vam.wfp.org/index.php/catalog/42","CHD.B.FOS.05.T6",27,1,"wfp-vam"
"YEM","Abyan",NA,"2011","not yet posted","CHD.B.FOS.05.T6",29.7,1,"wfp-vam"
"YEM","Ad Daleh",NA,"2011","not yet posted","CHD.B.FOS.05.T6",27.2,1,"wfp-vam"
"YEM","Aden",NA,"2011","not yet posted","CHD.B.FOS.05.T6",17.7,1,"wfp-vam"
"YEM","Al Bayda",NA,"2011","not yet posted","CHD.B.FOS.05.T6",15.5,1,"wfp-vam"
"YEM","Hudeida",NA,"2011","not yet posted","CHD.B.FOS.05.T6",17.4,1,"wfp-vam"
"YEM","Al Mahra",NA,"2011","not yet posted","CHD.B.FOS.05.T6",12.1,1,"wfp-vam"
"YEM","Al Mahweet",NA,"2011","not yet posted","CHD.B.FOS.05.T6",17.2,1,"wfp-vam"
"YEM","Amran",NA,"2011","not yet posted","CHD.B.FOS.05.T6",20.1,1,"wfp-vam"
"YEM","Dhamar",NA,"2011","not yet posted","CHD.B.FOS.05.T6",22,1,"wfp-vam"
"YEM","Hadramout",NA,"2011","not yet posted","CHD.B.FOS.05.T6",15.2,1,"wfp-vam"
"YEM","Hajjah",NA,"2011","not yet posted","CHD.B.FOS.05.T6",22.6,1,"wfp-vam"
"YEM","Ibb",NA,"2011","not yet posted","CHD.B.FOS.05.T6",27.4,1,"wfp-vam"
"YEM","Lahej",NA,"2011","not yet posted","CHD.B.FOS.05.T6",34.5,1,"wfp-vam"
"YEM","Mareb",NA,"2011","not yet posted","CHD.B.FOS.05.T6",23.1,1,"wfp-vam"
"YEM","Rayma",NA,"2011","not yet posted","CHD.B.FOS.05.T6",19.5,1,"wfp-vam"
"YEM","Sana'a",NA,"2011","not yet posted","CHD.B.FOS.05.T6",23.7,1,"wfp-vam"
"YEM","Sana'a City",NA,"2011","not yet posted","CHD.B.FOS.05.T6",19.9,1,"wfp-vam"
"YEM","Shabwa",NA,"2011","not yet posted","CHD.B.FOS.05.T6",27.5,1,"wfp-vam"
"YEM","Taiz",NA,"2011","not yet posted","CHD.B.FOS.05.T6",25.4,1,"wfp-vam"
"YEM",NA,NA,"2011","not yet posted","CHD.B.FOS.05.T6",22.3,1,"wfp-vam"
"YEM","Rayma",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/34","CHD.B.FOS.05.T6",28.4,1,"wfp-vam"
"YEM","Hajjah",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/34","CHD.B.FOS.05.T6",29.1,1,"wfp-vam"
"YEM","Ibb",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/34","CHD.B.FOS.05.T6",24,1,"wfp-vam"
"YEM","Ad Daleh",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/34","CHD.B.FOS.05.T6",24.3,1,"wfp-vam"
"YEM","Amran",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/34","CHD.B.FOS.05.T6",21.7,1,"wfp-vam"
"YEM","Al Mahweet",NA,"2009-2010","http://nada.vam.wfp.org/index.php/catalog/34","CHD.B.FOS.05.T6",24.2,1,"wfp-vam"
